Timestep,Total Energy,Kinetic Energy,Potential Energy,Temperature,Stress,Strain
33400,-25402.2,125.483,-25527.7,139.758,0.0067759,16.75
33500,-25401.7,128.794,-25530.5,143.59,0.00713214,16.8
33600,-25401.3,129.725,-25531,144.733,0.00575702,16.85
33700,-25400.9,132.406,-25533.4,147.536,0.00452589,16.9
33800,-25400.6,130.543,-25531.2,145.55,0.00384906,16.95
33900,-25400.4,132.262,-25532.7,147.374,0.00297166,17
34000,-25400.2,131.991,-25532.2,147,0.00317867,17.05
34100,-25400,132.189,-25532.2,147.47,0.00359563,17.1
34200,-25399.8,131.666,-25531.5,146.476,0.00394482,17.15
34300,-25399.5,133.937,-25533.4,149.122,0.00410046,17.2
34400,-25399.2,131.745,-25530.9,146.74,0.00475606,17.25
34500,-25398.8,128.38,-25527.1,142.997,0.00558272,17.3
34600,-25398.3,133.43,-25531.7,148.375,0.00642374,17.35
34700,-25397.8,130.606,-25528.4,145.522,0.00704666,17.4
34800,-25397.4,131.066,-25528.5,146.043,0.00661801,17.45
34900,-25397,136.158,-25533.1,151.23,0.00559722,17.5
35000,-25396.6,133.838,-25530.4,149.034,0.00482611,17.55
35100,-25396.3,136.605,-25532.9,151.902,0.00470093,17.6
35200,-25396.1,135.232,-25531.3,150.394,0.00345491,17.65
35300,-25395.8,135.525,-25531.4,150.752,0.00341639,17.7
35400,-25395.6,136.541,-25532.2,151.848,0.00378855,17.75
35500,-25395.4,134.736,-25530.1,149.792,0.00347961,17.8
35600,-25395.1,133.394,-25528.5,148.418,0.00414533,17.85
35700,-25394.8,134.049,-25528.9,149.14,0.00493821,17.9
35800,-25394.4,135.136,-25529.6,150.471,0.00466001,17.95
35900,-25394,129.608,-25523.6,144.475,0.00500871,18
36000,-25393.6,132.274,-25525.9,147.433,0.00648236,18.05
36100,-25393.2,133.113,-25526.3,148.187,0.00586371,18.1
36200,-25392.8,133.232,-25526,148.473,0.00422381,18.15
36300,-25392.4,134.939,-25527.3,150.232,0.00443987,18.2
36400,-25392.1,134.308,-25526.4,149.477,0.00472294,18.25
36500,-25391.8,135.279,-25527.1,150.631,0.00345022,18.3
36600,-25391.6,136.487,-25528.1,151.932,0.00289786,18.35
36700,-25391.4,133.794,-25525.2,148.803,0.00345043,18.4
36800,-25391.2,136.867,-25528.1,152.497,0.00322414,18.45
36900,-25391,135.51,-25526.5,150.568,0.00315098,18.5
37000,-25390.7,134.052,-25524.8,149.294,0.00344908,18.55
37100,-25390.4,135.347,-25525.8,150.478,0.00389011,18.6
37200,-25390.1,131.04,-25521.1,145.8,0.00392885,18.65
37300,-25389.7,132.565,-25522.3,147.292,0.00483961,18.7
37400,-25389.3,131.867,-25521.2,146.847,0.00536457,18.75
37500,-25389,132.621,-25521.6,147.943,0.00439269,18.8
37600,-25388.7,134.83,-25523.5,150.055,0.00494193,18.85
37700,-25388.4,135.599,-25524,151.023,0.0049359,18.9
37800,-25388.1,136.518,-25524.7,152.298,0.00328407,18.95
37900,-25388,139.653,-25527.6,155.448,0.00247269,19
38000,-25387.8,135.983,-25523.8,151.312,0.00285839,19.05
38100,-25387.6,138.488,-25526.1,154.38,0.00290802,19.1
38200,-25387.5,137.678,-25525.1,153.318,0.00304818,19.15
38300,-25387.3,135.918,-25523.2,151.391,0.00339092,19.2
38400,-25387,137.119,-25524.1,152.759,0.00395011,19.25
38500,-25386.7,134.296,-25521,149.435,0.00431417,19.3
38600,-25386.3,132.787,-25519.1,147.832,0.00453876,19.35
38700,-25386,135.068,-25521,150.57,0.00555932,19.4
38800,-25385.6,135.818,-25521.4,151.335,0.00538737,19.45
38900,-25385.2,135.514,-25520.7,150.753,0.00523365,19.5
39000,-25384.9,137.915,-25522.8,153.577,0.00544987,19.55
39100,-25384.5,138.819,-25523.4,154.554,0.00485252,19.6
39200,-25384.2,137.199,-25521.4,152.513,0.00416984,19.65
39300,-25384,139.466,-25523.5,155.235,0.00350985,19.7
39400,-25383.7,137.692,-25521.4,153.211,0.00368207,19.75
39500,-25383.5,137.409,-25520.9,152.764,0.00486233,19.8
39600,-25383.1,138.274,-25521.4,153.981,0.00531815,19.85
39700,-25382.8,138.048,-25520.8,153.579,0.00501311,19.9
39800,-25382.4,136.207,-25518.6,151.728,0.00543691,19.95
39900,-25382,135.358,-25517.3,150.933,0.00599961,20
40000,-25381.5,133.204,-25514.7,148.209,0.00625247,20.05
40100,-25381.1,135.403,-25516.5,151.025,0.00667713,20.1
40200,-25380.7,135.323,-25516,150.831,0.00630113,20.15
40300,-25380.3,137.616,-25517.9,153.271,0.00601783,20.2
40400,-25379.9,137.441,-25517.4,153.159,0.00596719,20.25
40500,-25379.6,141.252,-25520.9,157.205,0.00584998,20.3
40600,-25379.3,137.763,-25517.1,153.477,0.00503356,20.35
40700,-25379,139.201,-25518.2,155.162,0.00414604,20.4
40800,-25378.7,137.513,-25516.2,153.179,0.00396768,20.45
40900,-25378.4,139.109,-25517.5,154.706,0.00403863,20.5
41000,-25378.1,139.031,-25517.1,155,0.00450573,20.55
41100,-25377.8,137.353,-25515.1,153.006,0.00524071,20.6
41200,-25377.4,139.523,-25516.9,155.586,0.00583316,20.65
41300,-25377,134.31,-25511.3,149.961,0.00654358,20.7
41400,-25376.6,138.477,-25515,154.352,0.00638663,20.75
41500,-25376.2,135.771,-25512,151.627,0.00546321,20.8
41600,-25375.8,136.349,-25512.2,151.958,0.00542843,20.85
41700,-25375.5,139.954,-25515.4,156.242,0.00544214,20.9
41800,-25375.1,138.726,-25513.8,155.025,0.0046122,20.95
41900,-25374.8,139.978,-25514.8,156.056,0.00438538,21
42000,-25374.5,140.057,-25514.6,156.233,0.00524115,21.05
42100,-25374.2,136.949,-25511.2,152.869,0.00535116,21.1
42200,-25373.9,138.317,-25512.2,154.431,0.00490023,21.15
42300,-25373.6,140.322,-25513.9,156.709,0.00479104,21.2
42400,-25373.2,138.227,-25511.5,154.394,0.00496581,21.25
42500,-25372.8,137.525,-25510.4,153.342,0.00460524,21.3
42600,-25372.5,139.83,-25512.3,156.193,0.00512508,21.35
42700,-25372.1,136.374,-25508.4,152.414,0.00641683,21.4
42800,-25371.6,139.949,-25511.6,156.211,0.00671918,21.45
42900,-25371.2,139.609,-25510.8,155.819,0.00646472,21.5
43000,-25370.8,138.449,-25509.3,154.654,0.00613715,21.55
43100,-25370.5,142.299,-25512.8,158.541,0.00547982,21.6
43200,-25370.1,140.422,-25510.6,156.579,0.0049107,21.65
